Nr;Name;GI;PERIOD;VALUE;TY;ASDU;IOA;IV;NT;SB;BL;OV;CA;CY;SQNR;SE;QU;PC;DT;TY103;ASDU103;FUN;INF;SUB;SIN;RET;FAN;RII;IV103;OV103;ASC;FREE;PC103;DT103;STATION;FUNCTION;ADDRESS;QUANTITY
0;Кран "№105" - В имитации;True;True;1;30;1;925;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Блокирован;True;True;1;30;1;926;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Есть питание ТУ;True;True;1;30;1;927;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Авария питания ТУ;True;True;1;30;1;928;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Попытка управления из местного режима;True;True;1;30;1;929;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Управление при блокировке;True;True;1;30;1;930;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Обнаружен самоход;True;True;1;30;1;931;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Нет схода с концевика открытия;True;True;1;30;1;932;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Не открылся;True;True;1;30;1;933;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Нет схода с концевика закрытия;True;True;1;30;1;934;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Не закрылся;True;True;1;30;1;935;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№105" - Кран еще не остановился;True;True;1;30;1;936;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - В дистанции;True;True;1;30;1;937;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - В имитации;True;True;1;30;1;939;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Блокирован;True;True;1;30;1;940;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Есть питание ТУ;True;True;1;30;1;941;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Авария питания ТУ;True;True;1;30;1;942;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Попытка управления из местного режима;True;True;1;30;1;943;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Управление при блокировке;True;True;1;30;1;944;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Обнаружен самоход;True;True;1;30;1;945;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Нет схода с концевика открытия;True;True;1;30;1;946;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Не открылся;True;True;1;30;1;947;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Нет схода с концевика закрытия;True;True;1;30;1;948;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Не закрылся;True;True;1;30;1;949;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "№106" - Кран еще не остановился;True;True;1;30;1;950;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - В дистанции;True;True;1;30;1;951;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - В имитации;True;True;1;30;1;953;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Блокирован;True;True;1;30;1;954;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Есть питание ТУ;True;True;1;30;1;955;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Авария питания ТУ;True;True;1;30;1;956;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Попытка управления из местного режима;True;True;1;30;1;957;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Управление при блокировке;True;True;1;30;1;958;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Обнаружен самоход;True;True;1;30;1;959;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Нет схода с концевика открытия;True;True;1;30;1;960;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Не открылся;True;True;1;30;1;961;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Нет схода с концевика закрытия;True;True;1;30;1;962;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Не закрылся;True;True;1;30;1;963;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 1" - Кран еще не остановился;True;True;1;30;1;964;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - В дистанции;True;True;1;30;1;965;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - В имитации;True;True;1;30;1;967;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Блокирован;True;True;1;30;1;968;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Есть питание ТУ;True;True;1;30;1;969;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Авария питания ТУ;True;True;1;30;1;970;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Попытка управления из местного режима;True;True;1;30;1;971;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Управление при блокировке;True;True;1;30;1;972;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Обнаружен самоход;True;True;1;30;1;973;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Нет схода с концевика открытия;True;True;1;30;1;974;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Не открылся;True;True;1;30;1;975;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Нет схода с концевика закрытия;True;True;1;30;1;976;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Не закрылся;True;True;1;30;1;977;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 2" - Кран еще не остановился;True;True;1;30;1;978;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - В дистанции;True;True;1;30;1;979;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - В имитации;True;True;1;30;1;981;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Блокирован;True;True;1;30;1;982;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Есть питание ТУ;True;True;1;30;1;983;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Авария питания ТУ;True;True;1;30;1;984;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Попытка управления из местного режима;True;True;1;30;1;985;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Управление при блокировке;True;True;1;30;1;986;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Обнаружен самоход;True;True;1;30;1;987;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Нет схода с концевика открытия;True;True;1;30;1;988;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Не открылся;True;True;1;30;1;989;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Нет схода с концевика закрытия;True;True;1;30;1;990;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Не закрылся;True;True;1;30;1;991;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "Резерв 3" - Кран еще не остановился;True;True;1;30;1;992;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - В дистанции;True;True;1;30;1;993;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - В имитации;True;True;1;30;1;995;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Блокирован;True;True;1;30;1;996;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Есть питание ТУ;True;True;1;30;1;997;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Авария питания ТУ;True;True;1;30;1;998;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Попытка управления из местного режима;True;True;1;30;1;999;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Управление при блокировке;True;True;1;30;1;1000;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Обнаружен самоход;True;True;1;30;1;1001;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Нет схода с концевика открытия;True;True;1;30;1;1002;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Не открылся;True;True;1;30;1;1003;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Нет схода с концевика закрытия;True;True;1;30;1;1004;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Не закрылся;True;True;1;30;1;1005;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Кран "КШ107" - Кран еще не остановился;True;True;1;30;1;1006;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Блокирован;True;True;1;30;1;1007;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Подтвердите запуск;True;True;1;30;1;1008;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Исполняется;True;True;1;30;1;1009;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Завершен успешно;True;True;1;30;1;1010;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Авария исполнения;True;True;1;30;1;1011;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Алгоритм "Аварийный останов" - Управление при блокировке или её ошибка;True;True;1;30;1;1012;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Устройство "Вентилятор" - В имитации;True;True;1;30;1;1015;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Устройство "Вентилятор" - Блокировано;True;True;1;30;1;1016;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Устройство "Вентилятор" - В работе;True;True;1;30;1;1017;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Устройство "Вентилятор" - Управление при блокировке;True;True;1;30;1;1021;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Устройство "Вентилятор" - Нет изменения состояния;True;True;1;30;1;1022;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Нижняя аварийная граница" - Активно;True;True;1;30;1;1023;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Нижняя аварийная граница" - Блокирована;True;True;1;30;1;1024;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Нижняя аварийная граница" - Имитация;True;True;1;30;1;1025;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Верхняя аварийная граница" - Активно;True;True;1;30;1;1026;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Верхняя аварийная граница" - Блокирована;True;True;1;30;1;1027;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №1 PT3 - Верхняя аварийная граница" - Имитация;True;True;1;30;1;1028;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Нижняя аварийная граница" - Активно;True;True;1;30;1;1029;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Нижняя аварийная граница" - Блокирована;True;True;1;30;1;1030;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Нижняя аварийная граница" - Имитация;True;True;1;30;1;1031;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Верхняя аварийная граница" - Активно;True;True;1;30;1;1032;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Верхняя аварийная граница" - Блокирована;True;True;1;30;1;1033;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Давление на выходе газа №2 PT14 - Верхняя аварийная граница" - Имитация;True;True;1;30;1;1034;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.1 - 20%" - Активно;True;True;1;30;1;1035;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.1 - 20%" - Блокирована;True;True;1;30;1;1036;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.1 - 20%" - Имитация;True;True;1;30;1;1037;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.2 - 20%" - Активно;True;True;1;30;1;1038;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.2 - 20%" - Блокирована;True;True;1;30;1;1039;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.2 - 20%" - Имитация;True;True;1;30;1;1040;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.3 - 20%" - Активно;True;True;1;30;1;1041;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.3 - 20%" - Блокирована;True;True;1;30;1;1042;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Авария "Контроль загазованности на площадке т.3 - 20%" - Имитация;True;True;1;30;1;1043;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:34;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:34;1;1;0;1
0;Авария "Контроль загазованности на площадке т.4 - 20%" - Активно;True;True;1;30;1;1044;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:34;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:34;1;1;0;1
0;Авария "Контроль загазованности на площадке т.4 - 20%" - Блокирована;True;True;1;30;1;1045;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:34;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:34;1;1;0;1
